phase,label_3d,volume_voxels,volume_mm3,equivalent_diameter_voxels,equivalent_diameter_um,centroid_z_pixels,centroid_y_pixels,centroid_x_pixels,centroid_z_mm,centroid_y_mm,centroid_x_mm,bbox_z_pixels,bbox_y_pixels,bbox_x_pixels,bbox_z_mm,bbox_y_mm,bbox_x_mm,longest_axis_bbox_pixels,intermediate_axis_bbox_pixels,shortest_axis_bbox_pixels,elongation_bbox,flatness_bbox,extent_3d,mean_intensity,min_intensity,max_intensity
resin,7723,858.0,0.4392960000000001,11.7895226687927,943.1618135034159,222.06993006993008,169.979020979021,6.383449883449884,17.765594405594406,13.59832167832168,0.5106759906759907,19,19,15,1.52,1.52,1.2,19.0,19.0,15.0,1.2666666666666666,1.0,0.15844875346260387,128.46503496503496,88.0,168.0
resin,7731,686.0,0.35123200000000004,10.942296985154808,875.3837588123847,216.768221574344,28.1734693877551,154.68804664723032,17.34145772594752,2.253877551020408,12.375043731778426,13,17,17,1.04,1.36,1.36,17.0,17.0,13.0,1.3076923076923077,1.0,0.18259249401117914,126.09766763848397,91.0,168.0
resin,7732,266.0,0.13619200000000004,7.979230386796232,638.3384309436985,215.35714285714286,44.703007518796994,45.47744360902256,17.228571428571428,3.5762406015037596,3.638195488721805,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.51953125,138.24436090225564,101.0,168.0
resin,7741,111.0,0.05683200000000001,5.962679307090674,477.01434456725394,214.67567567567568,104.4054054054054,68.24324324324324,17.174054054054054,8.352432432432433,5.45945945945946,7,8,5,0.56,0.64,0.4,8.0,7.0,5.0,1.6,1.1428571428571428,0.3964285714285714,131.4954954954955,99.0,168.0
resin,7748,131.0,0.067072,6.301213930352919,504.0971144282335,214.9618320610687,117.6793893129771,183.5801526717557,17.196946564885497,9.414351145038168,14.686412213740457,8,6,6,0.64,0.48,0.48,8.0,6.0,6.0,1.3333333333333333,1.3333333333333333,0.4548611111111111,142.51908396946564,115.0,168.0
resin,7762,191.0,0.09779200000000002,7.145153803210064,571.6123042568051,216.2670157068063,50.18848167539267,54.86387434554974,17.301361256544503,4.015078534031414,4.38910994764398,9,7,7,0.72,0.56,0.56,9.0,7.0,7.0,1.2857142857142858,1.2857142857142858,0.4331065759637188,127.3717277486911,93.0,167.0
resin,7765,1620.0,0.8294400000000002,14.571540378031683,1165.7232302425346,219.8246913580247,68.31296296296296,74.8716049382716,17.585975308641977,5.465037037037036,5.989728395061729,17,23,32,1.36,1.84,2.56,32.0,23.0,17.0,1.8823529411764706,1.391304347826087,0.12947570332480818,129.48703703703703,88.0,168.0
resin,7766,190.0,0.09728000000000002,7.132662250107105,570.6129800085683,216.93157894736842,65.84210526315789,50.73157894736842,17.354526315789474,5.267368421052631,4.058526315789473,10,8,10,0.8,0.64,0.8,10.0,10.0,8.0,1.25,1.0,0.2375,130.36315789473684,93.0,168.0
resin,7768,210.0,0.10752000000000002,7.374629802528655,589.9703842022924,216.54285714285714,86.77619047619048,69.02857142857142,17.323428571428572,6.942095238095239,5.522285714285714,8,9,8,0.64,0.72,0.64,9.0,8.0,8.0,1.125,1.125,0.3645833333333333,127.10952380952381,88.0,168.0
resin,7774,240.0,0.12288000000000002,7.710292841628196,616.8234273302558,218.62916666666666,136.13333333333333,131.2375,17.490333333333332,10.890666666666666,10.499,12,9,8,0.96,0.72,0.64,12.0,9.0,8.0,1.5,1.3333333333333333,0.2777777777777778,138.3,89.0,168.0
resin,7775,95.0,0.04864000000000001,5.661197779576941,452.8958223661553,215.22105263157894,137.42105263157896,92.92631578947369,17.217684210526315,10.993684210526316,7.434105263157895,5,8,6,0.4,0.64,0.48,8.0,6.0,5.0,1.6,1.3333333333333333,0.3958333333333333,132.1157894736842,99.0,168.0
resin,7778,207.0,0.10598400000000002,7.339343952631513,587.147516210521,216.96618357487924,157.71014492753622,138.29468599033817,17.35729468599034,12.616811594202899,11.063574879227053,10,11,7,0.8,0.88,0.56,11.0,10.0,7.0,1.5714285714285714,1.1,0.2688311688311688,130.71497584541063,91.0,168.0
resin,7798,167.0,0.08550400000000001,6.832389495079439,546.5911596063551,216.47904191616766,131.1377245508982,14.359281437125748,17.31832335329341,10.491017964071856,1.1487425149700599,6,7,9,0.48,0.56,0.72,9.0,7.0,6.0,1.5,1.2857142857142858,0.4417989417989418,125.80239520958084,91.0,168.0
resin,7812,124.0,0.06348800000000002,6.1869179183107725,494.9534334648618,218.73387096774192,82.91129032258064,136.73387096774192,17.498709677419352,6.6329032258064515,10.938709677419354,9,9,5,0.72,0.72,0.4,9.0,9.0,5.0,1.8,1.0,0.30617283950617286,143.70967741935485,92.0,168.0
resin,7842,108.0,0.05529600000000001,5.908470131056179,472.67761048449427,218.17592592592592,153.87962962962962,185.40740740740742,17.454074074074075,12.31037037037037,14.832592592592594,6,7,7,0.48,0.56,0.56,7.0,7.0,6.0,1.1666666666666667,1.0,0.3673469387755102,133.22222222222223,90.0,168.0
resin,7844,118.0,0.06041600000000001,6.085474706375493,486.8379765100394,220.48305084745763,156.635593220339,199.98305084745763,17.638644067796612,12.53084745762712,15.998644067796612,9,7,4,0.72,0.56,0.32,9.0,7.0,4.0,2.25,1.2857142857142858,0.46825396825396826,124.63559322033899,88.0,167.0
resin,7846,159.0,0.08140800000000001,6.721499448528673,537.7199558822939,222.23899371069183,161.67295597484278,18.830188679245282,17.779119496855348,12.933836477987423,1.5064150943396226,11,7,9,0.88,0.56,0.72,11.0,9.0,7.0,1.5714285714285714,1.2222222222222223,0.22943722943722944,135.43396226415095,94.0,168.0
resin,7850,342.0,0.17510400000000004,8.676458514270498,694.1166811416399,220.56140350877192,19.16374269005848,150.6783625730994,17.644912280701753,1.5330994152046784,12.054269005847953,8,11,8,0.64,0.88,0.64,11.0,8.0,8.0,1.375,1.375,0.48579545454545453,122.35380116959064,88.0,167.0
resin,7852,222.0,0.11366400000000002,7.512505172776117,601.0004138220894,220.85585585585585,23.094594594594593,15.72972972972973,17.66846846846847,1.8475675675675676,1.2583783783783784,8,7,8,0.64,0.56,0.64,8.0,8.0,7.0,1.1428571428571428,1.0,0.4955357142857143,122.22972972972973,88.0,167.0
resin,7854,137.0,0.07014400000000001,6.395983209011851,511.6786567209481,220.47445255474452,29.32116788321168,142.47445255474452,17.637956204379563,2.3456934306569344,11.397956204379561,8,6,6,0.64,0.48,0.48,8.0,6.0,6.0,1.3333333333333333,1.3333333333333333,0.4756944444444444,144.62043795620437,120.0,168.0
resin,7859,167.0,0.08550400000000001,6.832389495079439,546.5911596063551,219.4431137724551,63.377245508982035,166.16167664670658,17.55544910179641,5.070179640718563,13.292934131736526,6,8,7,0.48,0.64,0.56,8.0,7.0,6.0,1.3333333333333333,1.1428571428571428,0.49702380952380953,144.00598802395209,117.0,168.0
resin,7865,677.0,0.34662400000000004,10.89423356770855,871.5386854166841,225.72673559822746,139.15952732644018,33.92466765140325,18.0581388478582,11.132762186115215,2.7139734121122596,16,11,13,1.28,0.88,1.04,16.0,13.0,11.0,1.4545454545454546,1.2307692307692308,0.2958916083916084,121.59231905465288,88.0,168.0
resin,7883,234.0,0.11980800000000003,7.6454974013922135,611.6397921113771,221.7136752136752,36.42307692307692,43.794871794871796,17.737094017094016,2.9138461538461535,3.503589743589744,8,12,11,0.64,0.96,0.88,12.0,11.0,8.0,1.5,1.0909090909090908,0.2215909090909091,127.35042735042735,93.0,167.0
resin,7887,1348.0,0.6901760000000001,13.705569617158815,1096.4455693727052,229.3813056379822,82.09643916913947,171.85089020771514,18.350504451038574,6.567715133531158,13.74807121661721,22,19,27,1.76,1.52,2.16,27.0,22.0,19.0,1.4210526315789473,1.2272727272727273,0.11944001417685628,127.0066765578635,88.0,168.0
resin,7895,331.0,0.16947200000000004,8.582420525578566,686.5936420462854,221.68882175226585,117.63141993957704,171.16918429003022,17.735105740181268,9.410513595166163,13.693534743202418,9,9,9,0.72,0.72,0.72,9.0,9.0,9.0,1.0,1.0,0.4540466392318244,138.77945619335347,106.0,168.0
resin,7896,409.0,0.20940800000000004,9.209616837033387,736.769346962671,222.78239608801957,140.13691931540342,2.432762836185819,17.822591687041566,11.210953545232273,0.19462102689486555,10,11,7,0.8,0.88,0.56,11.0,10.0,7.0,1.5714285714285714,1.1,0.5311688311688312,117.6601466992665,88.0,168.0
resin,7900,258.0,0.13209600000000002,7.898422500875398,631.8738000700318,222.84496124031008,150.73643410852713,11.368217054263566,17.827596899224808,12.05891472868217,0.9094573643410853,10,9,8,0.8,0.72,0.64,10.0,9.0,8.0,1.25,1.1111111111111112,0.35833333333333334,124.67829457364341,89.0,168.0
resin,7912,228.0,0.11673600000000002,7.579584661161639,606.3667728929311,222.10087719298247,39.25438596491228,82.9780701754386,17.7680701754386,3.1403508771929824,6.638245614035088,7,8,7,0.56,0.64,0.56,8.0,7.0,7.0,1.1428571428571428,1.1428571428571428,0.5816326530612245,123.65350877192982,89.0,168.0
resin,7917,1962.0,1.004544,15.53221738685327,1242.5773909482616,231.39398572884812,90.62385321100918,123.37410805300713,18.51151885830785,7.249908256880734,9.869928644240572,24,41,31,1.92,3.2800000000000002,2.48,41.0,31.0,24.0,1.7083333333333333,1.3225806451612903,0.06431943351691581,133.06880733944953,89.0,168.0
resin,7921,208.0,0.10649600000000002,7.351143561296219,588.0914849036975,222.15384615384616,90.1201923076923,111.14423076923077,17.77230769230769,7.209615384615384,8.891538461538461,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.6064139941690962,126.71634615384616,93.0,168.0
resin,7930,716.0,0.3665920000000001,11.09953538364648,887.9628306917184,224.90642458100558,150.9594972067039,22.074022346368714,17.99251396648045,12.076759776536312,1.7659217877094973,15,18,9,1.2,1.44,0.72,18.0,15.0,9.0,2.0,1.2,0.2946502057613169,123.83240223463687,88.0,168.0
resin,7934,140.0,0.07168000000000001,6.442332530151142,515.3866024120914,222.2357142857143,163.31428571428572,1.3071428571428572,17.778857142857145,13.065142857142858,0.10457142857142858,8,8,5,0.64,0.64,0.4,8.0,8.0,5.0,1.6,1.0,0.4375,123.05714285714286,90.0,168.0
resin,7935,187.0,0.09574400000000001,7.094922590181724,567.593807214538,221.63636363636363,166.89304812834226,197.94652406417111,17.73090909090909,13.351443850267382,15.83572192513369,7,9,7,0.56,0.72,0.56,9.0,7.0,7.0,1.2857142857142858,1.2857142857142858,0.42403628117913833,141.7326203208556,107.0,168.0
resin,7936,128.0,0.06553600000000001,6.252741134374175,500.21929074993403,221.9140625,166.328125,38.546875,17.753125,13.30625,3.08375,7,6,6,0.56,0.48,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5079365079365079,143.296875,114.0,168.0
resin,7947,153.0,0.07833600000000002,6.635865927138142,530.8692741710514,223.31372549019608,72.73202614379085,177.79738562091504,17.865098039215688,5.818562091503268,14.223790849673204,10,8,7,0.8,0.64,0.56,10.0,8.0,7.0,1.4285714285714286,1.25,0.2732142857142857,133.03267973856208,90.0,168.0
resin,7951,212.0,0.10854400000000002,7.397967394175678,591.8373915340543,224.9433962264151,95.24056603773585,142.5566037735849,17.99547169811321,7.619245283018868,11.404528301886792,10,12,12,0.8,0.96,0.96,12.0,12.0,10.0,1.2,1.0,0.14722222222222223,141.61320754716982,96.0,168.0
resin,7955,111.0,0.05683200000000001,5.962679307090674,477.01434456725394,222.86486486486487,113.42342342342343,17.81081081081081,17.82918918918919,9.073873873873875,1.424864864864865,7,6,6,0.56,0.48,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.44047619047619047,146.4954954954955,112.0,168.0
resin,7957,162.0,0.08294400000000002,6.763509910720959,541.0807928576767,223.14814814814815,140.10493827160494,12.0,17.85185185185185,11.208395061728394,0.96,7,7,9,0.56,0.56,0.72,9.0,7.0,7.0,1.2857142857142858,1.2857142857142858,0.3673469387755102,128.91975308641975,91.0,168.0
resin,7966,207.0,0.10598400000000002,7.339343952631513,587.147516210521,224.28019323671498,1.710144927536232,72.68599033816425,17.942415458937198,0.13681159420289857,5.814879227053139,9,5,11,0.72,0.4,0.88,11.0,9.0,5.0,2.2,1.2222222222222223,0.41818181818181815,125.20772946859903,93.0,168.0
resin,7967,193.0,0.09881600000000001,7.17000671219614,573.6005369756912,224.60621761658032,5.937823834196891,56.917098445595855,17.968497409326428,0.4750259067357513,4.553367875647669,9,8,10,0.72,0.64,0.8,10.0,9.0,8.0,1.25,1.1111111111111112,0.26805555555555555,129.1865284974093,89.0,168.0
resin,7978,501.0,0.256512,9.854010813451172,788.3208650760937,227.50299401197606,64.13972055888223,49.243512974051896,18.200239520958085,5.131177644710578,3.9394810379241516,13,15,15,1.04,1.2,1.2,15.0,15.0,13.0,1.1538461538461537,1.0,0.1712820512820513,132.91017964071855,88.0,168.0
resin,7980,666.0,0.3409920000000001,10.834907357368538,866.792588589483,227.97297297297297,78.84984984984985,99.84684684684684,18.237837837837837,6.307987987987988,7.987747747747748,15,12,14,1.2,0.96,1.12,15.0,14.0,12.0,1.25,1.0714285714285714,0.2642857142857143,121.48648648648648,88.0,168.0
resin,7985,166.0,0.08499200000000001,6.818724679613211,545.4979743690568,225.72289156626505,99.54819277108433,75.9578313253012,18.057831325301205,7.9638554216867465,6.0766265060240965,9,8,8,0.72,0.64,0.64,9.0,8.0,8.0,1.125,1.125,0.2881944444444444,130.93975903614458,94.0,167.0
resin,7993,140.0,0.07168000000000001,6.442332530151142,515.3866024120914,223.82857142857142,142.6,142.37142857142857,17.906285714285715,11.408,11.389714285714286,7,6,7,0.56,0.48,0.56,7.0,7.0,6.0,1.1666666666666667,1.0,0.47619047619047616,144.1,115.0,167.0
resin,8008,137.0,0.07014400000000001,6.395983209011851,511.6786567209481,224.54744525547446,52.54014598540146,121.67883211678833,17.963795620437956,4.203211678832117,9.734306569343067,6,6,7,0.48,0.48,0.56,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5436507936507936,125.42335766423358,94.0,167.0
resin,8022,162.0,0.08294400000000002,6.763509910720959,541.0807928576767,224.7530864197531,120.16666666666667,153.42592592592592,17.98024691358025,9.613333333333333,12.274074074074074,6,7,6,0.48,0.56,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.6428571428571429,142.43827160493828,115.0,167.0
resin,8025,378.0,0.19353600000000004,8.970797620310972,717.6638096248778,225.64814814814815,157.9973544973545,187.4100529100529,18.051851851851854,12.63978835978836,14.992804232804232,10,14,15,0.8,1.12,1.2,15.0,14.0,10.0,1.5,1.0714285714285714,0.18,132.55026455026456,90.0,168.0
resin,8028,89.0,0.045568000000000004,5.539413623573113,443.153089885849,223.67415730337078,175.41573033707866,155.3370786516854,17.893932584269663,14.033258426966293,12.426966292134832,5,5,7,0.4,0.4,0.56,7.0,5.0,5.0,1.4,1.4,0.5085714285714286,148.0561797752809,123.0,168.0
resin,8033,201.0,0.10291200000000002,7.267736030636296,581.4188824509038,226.91044776119404,46.57213930348259,177.07960199004975,18.152835820895522,3.725771144278607,14.16636815920398,8,7,7,0.64,0.56,0.56,8.0,7.0,7.0,1.1428571428571428,1.1428571428571428,0.5127551020408163,138.12935323383084,113.0,167.0
resin,8038,183.0,0.09369600000000002,7.043969861883599,563.5175889506879,226.03825136612022,91.85792349726776,100.60655737704919,18.08306010928962,7.3486338797814215,8.048524590163934,7,9,7,0.56,0.72,0.56,9.0,7.0,7.0,1.2857142857142858,1.2857142857142858,0.41496598639455784,127.86338797814207,92.0,168.0
resin,8047,95.0,0.04864000000000001,5.661197779576941,452.8958223661553,226.57894736842104,144.6421052631579,105.29473684210527,18.126315789473683,11.571368421052632,8.423578947368421,7,7,6,0.56,0.56,0.48,7.0,7.0,6.0,1.1666666666666667,1.0,0.3231292517006803,133.2,92.0,167.0
resin,8049,111.0,0.05683200000000001,5.962679307090674,477.01434456725394,226.83783783783784,147.83783783783784,186.33333333333334,18.14702702702703,11.827027027027027,14.906666666666668,8,7,6,0.64,0.56,0.48,8.0,7.0,6.0,1.3333333333333333,1.1428571428571428,0.33035714285714285,144.74774774774775,108.0,168.0
resin,8053,1459.0,0.7470080000000001,14.07188324789442,1125.7506598315535,233.76559287183002,170.7196710075394,36.34612748457848,18.701247429746402,13.657573680603152,2.9076901987662787,21,14,26,1.68,1.12,2.08,26.0,21.0,14.0,1.8571428571428572,1.2380952380952381,0.19086865515436943,129.39273474982866,88.0,168.0
resin,8079,312.0,0.15974400000000002,8.414958733670003,673.1966986936003,227.32692307692307,155.18910256410257,3.8493589743589745,18.186153846153847,12.415128205128205,0.307948717948718,8,9,9,0.64,0.72,0.72,9.0,9.0,8.0,1.125,1.0,0.48148148148148145,138.88782051282053,104.0,168.0
resin,8082,1211.0,0.6200320000000001,13.22457854227062,1057.9662833816496,238.83236994219652,172.49876135425268,191.63005780346822,19.106589595375723,13.799900908340215,15.330404624277458,38,15,24,3.04,1.2,1.92,38.0,24.0,15.0,2.533333333333333,1.5833333333333333,0.0885233918128655,131.2378199834847,88.0,168.0
resin,8097,186.0,0.09523200000000001,7.082253058598753,566.5802446879003,230.0215053763441,121.21505376344086,63.13978494623656,18.401720430107527,9.697204301075269,5.051182795698925,10,6,8,0.8,0.48,0.64,10.0,8.0,6.0,1.6666666666666667,1.25,0.3875,142.16666666666666,111.0,168.0
resin,8111,148.0,0.07577600000000001,6.562777760167609,525.0222208134087,227.91216216216216,172.78378378378378,179.00675675675674,18.232972972972973,13.822702702702703,14.32054054054054,6,8,8,0.48,0.64,0.64,8.0,8.0,6.0,1.3333333333333333,1.0,0.3854166666666667,128.49324324324326,89.0,168.0
resin,8115,689.0,0.3527680000000001,10.958224659725683,876.6579727780547,232.08127721335268,8.089985486211901,81.33091436865021,18.566502177068216,0.6471988388969522,6.506473149492017,14,17,15,1.12,1.36,1.2,17.0,15.0,14.0,1.2142857142857142,1.1333333333333333,0.19299719887955183,123.95500725689405,88.0,168.0
resin,8123,451.0,0.23091200000000003,9.51464611403477,761.1716891227816,230.0620842572062,74.44124168514412,36.79379157427938,18.404966740576498,5.95529933481153,2.9435033259423506,10,13,13,0.8,1.04,1.04,13.0,13.0,10.0,1.3,1.0,0.2668639053254438,137.35033259423503,88.0,168.0
resin,8124,182.0,0.09318400000000002,7.031115873720005,562.4892698976004,229.1813186813187,71.24175824175825,193.1043956043956,18.334505494505496,5.69934065934066,15.448351648351649,8,9,7,0.64,0.72,0.56,9.0,8.0,7.0,1.2857142857142858,1.125,0.3611111111111111,140.3186813186813,100.0,166.0
resin,8125,95.0,0.04864000000000001,5.661197779576941,452.8958223661553,228.18947368421053,74.48421052631579,66.54736842105264,18.255157894736843,5.958736842105264,5.3237894736842115,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.4398148148148148,129.85263157894738,98.0,168.0
resin,8127,345.0,0.17664000000000002,8.701754454821554,696.1403563857243,232.71304347826086,83.93623188405797,112.8231884057971,18.617043478260868,6.714898550724638,9.025855072463768,12,9,12,0.96,0.72,0.96,12.0,12.0,9.0,1.3333333333333333,1.0,0.2662037037037037,122.95942028985507,88.0,168.0
resin,8129,263.0,0.13465600000000003,7.949119797058365,635.9295837646691,229.00760456273764,97.49809885931559,14.730038022813687,18.320608365019012,7.799847908745248,1.178403041825095,8,9,8,0.64,0.72,0.64,9.0,8.0,8.0,1.125,1.125,0.4565972222222222,123.30418250950571,91.0,168.0
resin,8131,348.0,0.17817600000000003,8.72690417402145,698.152333921716,230.17528735632183,110.90229885057471,168.72988505747125,18.414022988505746,8.872183908045978,13.498390804597701,10,11,7,0.8,0.88,0.56,11.0,10.0,7.0,1.5714285714285714,1.1,0.45194805194805193,139.92528735632183,108.0,168.0
resin,8132,145.0,0.07424000000000001,6.518131631368211,521.4505305094569,230.0758620689655,110.66206896551724,62.38620689655173,18.406068965517242,8.85296551724138,4.990896551724139,9,11,8,0.72,0.88,0.64,11.0,9.0,8.0,1.375,1.2222222222222223,0.1830808080808081,145.72413793103448,98.0,168.0
